label,rx,raw_data
lie_down,RX2_合,"CSI_DATA,449004,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,178992745,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-14,22,-12,21,-8,19,-5,15,-3,11,-2,6,-1,1,-2,-3,-3,-6,-5,-11,-7,-14,-10,-16,-13,-17,-15,-17,-16,-17,-17,-15,-19,-13,-17,-12,-16,-10,-14,-8,-11,-7,-7,-7,-3,-6,0,-7,3,-8,7,-10,0,0,12,-12,14,-14,14,-14,15,-14,14,-14,14,-14,13,-12,12,-11,11,-7,8,-5,7,-2,6,1,6,4,5,6,5,8,5,11,4,12,4,13,4,13,4,14,3,13,2,13,1,12,0,11,-1,8,-3,7,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449005,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,178998906,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,24,-15,19,-15,16,-13,11,-12,8,-10,3,-6,1,-2,-1,2,-1,6,-2,11,-1,16,0,19,2,21,4,23,6,23,8,21,9,19,10,18,9,16,8,13,6,10,3,9,-1,6,-4,5,-8,4,-12,4,0,0,-18,4,-20,4,-21,4,-21,5,-21,5,-20,4,-18,4,-17,3,-15,1,-11,-1,-9,-3,-6,-5,-4,-8,-3,-10,-1,-12,0,-13,0,-15,1,-16,1,-17,2,-16,2,-16,2,-15,3,-12,4,-11,4,-9,5,-6,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449006,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179004826,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-24,3,-21,5,-17,5,-14,5,-10,4,-6,2,-3,0,0,-3,1,-6,2,-10,2,-14,2,-16,0,-19,-1,-20,-2,-21,-4,-21,-5,-20,-6,-17,-5,-15,-5,-14,-4,-11,-2,-8,1,-6,3,-5,6,-4,10,-4,0,0,14,-3,16,-3,17,-3,17,-4,17,-4,16,-4,15,-3,13,-2,11,-1,8,0,6,2,4,4,3,6,2,7,0,10,0,11,-1,12,-1,12,-1,12,-1,12,-2,12,-2,11,-3,10,-3,8,-4,6,-4,5,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449007,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179021663,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-7,21,-5,20,-3,17,-2,14,-1,10,-1,5,-1,2,-2,-2,-5,-5,-7,-7,-10,-10,-13,-10,-15,-11,-17,-10,-19,-8,-19,-7,-19,-5,-19,-4,-16,-3,-14,-3,-12,-2,-8,-4,-5,-5,-3,-6,0,-8,2,-11,0,0,4,-14,5,-16,5,-17,5,-17,5,-17,5,-16,5,-14,4,-13,5,-10,5,-7,5,-4,6,-2,6,0,7,2,8,3,8,5,10,6,10,6,10,6,10,7,8,7,7,7,6,6,5,6,3,6,2,6,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449008,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179033211,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,17,-19,13,-18,11,-17,6,-13,4,-11,2,-6,1,-2,0,2,1,6,1,10,3,13,5,16,8,18,10,18,11,18,13,17,13,15,13,13,12,11,11,9,8,8,5,6,1,5,-2,5,-5,5,-9,6,0,0,-15,8,-16,9,-17,10,-17,10,-17,10,-17,10,-15,9,-13,6,-12,4,-10,2,-9,0,-8,-3,-6,-5,-5,-8,-5,-10,-4,-12,-4,-13,-3,-15,-3,-15,-3,-15,-2,-13,-1,-13,-1,-12,0,-11,1,-10,2,-8,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449009,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179039414,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-24,1,-22,3,-19,3,-14,4,-11,3,-6,2,-3,0,0,-3,2,-6,3,-10,4,-13,3,-16,3,-19,1,-21,0,-21,-2,-21,-3,-20,-4,-19,-4,-16,-4,-14,-3,-12,-1,-10,1,-6,4,-5,7,-3,10,-2,0,0,15,-2,16,-2,17,-2,19,-2,17,-2,16,-2,15,-2,13,-1,11,0,8,1,6,3,4,4,2,6,1,8,0,10,-1,11,-2,12,-3,12,-3,13,-3,13,-3,12,-4,11,-4,10,-4,8,-5,6,-5,5,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449010,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179045283,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,-2,-14,-4,-17,-5,-20,-8,-21,-12,-21,-13,-21,-15,-19,-15,-17,-15,-15,-14,-12,-12,-10,-10,-7,-6,-5,-3,-4,1,-4,4,-4,7,-5,11,-6,13,-8,14,-10,16,-11,16,-12,16,-13,15,-12,14,-12,0,0,12,-7,10,-5,8,-2,7,1,6,4,6,7,5,10,5,12,5,14,5,15,4,16,5,15,4,15,3,14,2,13,1,11,0,10,-1,7,-3,6,-4,4,-6,3,-7,2,-8,1,-10,0,-10,-1,-11,-2,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449011,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179053901,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,16,15,16,13,14,10,12,7,8,4,5,2,1,1,-2,1,-6,2,-10,3,-12,5,-14,7,-15,10,-15,12,-15,14,-14,14,-12,15,-11,15,-8,13,-7,12,-6,10,-6,6,-6,3,-7,0,-8,-3,-10,-5,0,0,-13,-10,-14,-11,-14,-12,-15,-11,-15,-12,-14,-11,-13,-10,-11,-8,-8,-8,-6,-7,-3,-7,-1,-7,1,-7,3,-8,5,-8,7,-8,7,-8,8,-10,8,-8,8,-8,8,-7,8,-7,8,-6,7,-5,7,-3,6,-2,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449012,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179068149,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-4,23,-2,21,0,18,1,15,1,10,1,6,0,2,-3,-1,-6,-4,-8,-5,-13,-7,-15,-7,-18,-7,-19,-5,-20,-4,-21,-2,-20,-1,-19,1,-17,1,-15,1,-13,0,-9,-1,-7,-3,-5,-6,-3,-8,-2,-11,0,0,0,-16,0,-18,0,-18,-1,-19,-1,-19,-1,-18,0,-16,0,-15,1,-13,2,-9,3,-7,5,-5,6,-3,8,-2,9,0,10,0,11,1,11,2,13,2,13,2,11,2,10,3,9,3,8,3,6,4,5,4,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,449013,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,179074107,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-24,-13,-23,-11,-19,-8,-17,-5,-12,-3,-8,-1,-3,-1,2,-2,6,-3,9,-5,12,-9,13,-11,15,-15,15,-17,15,-19,12,-19,11,-19,9,-19,6,-18,5,-15,4,-12,4,-9,5,-4,6,-1,8,2,10,5,0,0,13,10,15,11,16,11,16,11,16,12,15,11,13,10,11,9,9,9,5,8,3,8,0,8,-3,8,-5,8,-8,8,-10,8,-11,9,-12,9,-13,8,-12,8,-12,6,-12,5,-11,4,-11,3,-10,1,-9,0,0,0,0,0,0,0,0,0,0,0]"""
