label,rx,raw_data
static,RX2_合,"CSI_DATA,7432,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77231885,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,10,-6,9,-6,9,-6,8,-6,7,-5,5,-5,3,-3,2,-2,1,-1,1,0,0,2,0,4,0,6,0,7,0,9,1,10,2,11,3,11,3,11,4,10,4,9,4,8,4,7,3,5,2,4,0,2,0,0,-2,0,-4,0,-6,0,-9,0,-11,-1,-12,-1,-13,-1,-14,-1,-14,0,-14,0,-12,0,-10,0,-8,-1,-6,-1,-3,-1,-1,-2,0,-3,2,-3,4,-4,6,-5,7,-5,8,-5,9,-5,9,-5,8,-5,7,-4,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7433,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77240724,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-11,1,-11,1,-11,2,-10,1,-9,2,-7,1,-5,1,-4,0,-2,0,-1,-2,0,-3,0,-5,0,-7,0,-9,0,-10,0,-11,0,-11,-1,-12,-2,-12,-3,-11,-3,-11,-3,-10,-3,-9,-3,-7,-1,-5,0,-4,0,0,2,0,3,0,6,0,8,0,10,1,11,1,11,2,12,1,12,1,11,0,11,1,9,0,7,1,5,1,2,1,0,1,-1,2,-3,2,-5,3,-7,3,-8,4,-9,4,-10,4,-10,4,-10,4,-8,3,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7434,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77249428,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-3,3,-3,5,-3,6,-4,7,-5,7,-5,8,-6,8,-7,8,-7,7,-8,6,-8,5,-7,3,-7,2,-6,1,-4,1,-3,0,-1,0,0,0,1,1,3,2,4,3,6,4,7,6,7,7,8,0,0,8,7,8,6,8,6,6,5,5,4,3,3,1,2,0,2,-2,2,-4,2,-6,1,-8,2,-10,2,-11,2,-11,2,-11,2,-11,3,-11,3,-10,2,-8,2,-6,1,-4,0,-3,0,-1,0,0,-1,1,-2,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7435,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77258516,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,4,-11,4,-10,3,-10,3,-9,2,-8,1,-7,1,-5,1,-4,1,-2,1,0,2,0,3,2,4,3,6,4,7,5,9,4,9,5,11,4,10,3,10,2,10,1,9,1,8,0,6,0,4,0,2,0,0,0,0,2,-2,3,-4,5,-6,6,-7,8,-8,8,-8,9,-8,10,-8,10,-8,10,-7,8,-6,7,-5,5,-4,3,-3,0,-2,0,-2,-2,-1,-5,-1,-7,-1,-9,-1,-10,-1,-11,0,-11,0,-11,0,-11,0,-9,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7436,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77270356,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,7,-10,6,-10,6,-9,5,-9,4,-8,3,-7,2,-5,1,-3,1,-1,1,0,1,1,1,3,2,5,3,6,4,7,6,8,7,8,8,8,9,7,9,6,8,5,8,4,7,3,6,2,4,2,2,1,0,0,-1,1,-3,1,-5,2,-8,3,-10,4,-11,4,-12,5,-12,6,-12,6,-12,6,-11,5,-9,4,-7,2,-6,1,-4,0,-2,-1,0,-3,0,-5,0,-6,1,-8,2,-10,2,-10,3,-10,3,-10,3,-10,3,-9,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7437,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77279797,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,7,-10,6,-10,6,-10,5,-9,4,-8,3,-7,2,-5,1,-3,1,-1,1,0,1,1,1,3,2,5,3,7,4,8,5,9,6,9,7,9,8,8,8,7,8,7,8,5,7,4,5,3,3,2,1,2,0,0,-2,1,-4,1,-6,1,-9,1,-11,1,-12,2,-13,3,-13,3,-14,3,-13,3,-12,2,-10,2,-8,0,-6,0,-4,0,-2,-1,0,-3,0,-4,2,-6,3,-7,5,-8,5,-8,6,-9,6,-9,6,-8,6,-7,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7438,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77289681,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,7,8,6,7,6,6,4,5,3,3,2,2,1,0,1,0,1,-2,1,-4,1,-6,2,-7,3,-9,4,-9,5,-10,6,-10,7,-9,8,-8,8,-7,8,-6,8,-5,7,-4,5,-3,3,-3,1,0,0,-2,-1,-2,-4,-2,-6,-3,-8,-4,-10,-4,-12,-4,-12,-5,-12,-5,-13,-4,-12,-4,-11,-3,-9,-3,-8,-1,-6,0,-4,0,-2,2,0,3,0,5,1,7,2,7,3,8,4,9,4,8,5,8,4,7,4,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7439,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77298869,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-11,-4,-11,-3,-11,-3,-11,-3,-9,-2,-8,-2,-6,-1,-4,-1,-2,-1,0,-2,0,-3,2,-4,3,-5,4,-7,5,-8,5,-10,6,-11,5,-11,4,-11,3,-11,2,-11,1,-11,1,-10,0,-8,0,-5,0,-3,0,0,2,0,3,2,4,4,5,6,6,7,7,8,8,9,9,9,9,9,8,9,7,8,6,7,5,6,2,4,0,3,0,1,-2,1,-5,0,-7,0,-9,0,-10,-1,-11,-1,-11,-2,-11,-2,-11,-2,-10,-1,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7440,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77309218,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,2,5,4,5,5,6,6,6,6,7,7,8,6,8,6,8,4,8,4,8,3,7,1,5,1,4,0,2,0,0,0,0,1,-2,2,-4,3,-5,4,-6,6,-6,8,-6,8,-6,9,0,0,-5,10,-4,9,-4,9,-3,8,-3,7,-3,4,-3,2,-3,0,-4,-2,-4,-4,-5,-6,-6,-8,-7,-8,-7,-9,-8,-9,-8,-9,-8,-8,-8,-8,-7,-8,-6,-7,-4,-5,-2,-4,0,-3,0,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0]"""
static,RX2_合,"CSI_DATA,7441,f4:28:53:72:03:56,-52,11,1,7,1,0,1,0,1,0,0,-97,0,13,2,77319221,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,6,8,6,7,5,6,4,5,3,3,2,1,2,0,1,0,1,-2,2,-4,2,-6,3,-7,4,-8,5,-8,6,-8,8,-8,9,-7,9,-6,10,-5,9,-4,9,-4,7,-3,6,-2,4,-2,1,0,0,-3,-2,-4,-4,-5,-6,-6,-8,-7,-9,-8,-10,-9,-11,-10,-11,-9,-11,-8,-10,-8,-9,-6,-8,-4,-7,-3,-5,-1,-3,0,-2,2,-1,5,0,6,0,8,0,10,0,10,0,11,0,11,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0]"""
