label,rx,raw_data
stand,RX2_合,"CSI_DATA,35208,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349908952,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-3,11,-2,11,-2,11,-2,10,-1,10,-1,9,-1,7,-1,5,-1,3,-2,1,-3,1,-4,-1,-6,-2,-8,-3,-9,-3,-11,-3,-13,-2,-14,-2,-14,-1,-14,1,-14,1,-13,2,-12,2,-10,2,-8,2,-6,1,0,0,-2,-3,0,-5,1,-7,2,-9,3,-11,3,-13,3,-14,3,-15,4,-16,3,-16,3,-15,2,-13,3,-11,2,-9,2,-6,3,-3,3,0,3,2,4,5,5,7,5,9,6,10,6,10,6,10,5,10,5,9,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35209,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349918456,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-6,-12,-6,-12,-6,-11,-6,-10,-6,-9,-5,-8,-4,-6,-4,-5,-2,-4,-1,-3,1,-3,3,-2,5,-2,7,-3,9,-3,10,-5,11,-6,11,-7,11,-8,10,-9,9,-9,8,-10,7,-9,6,-8,5,-7,4,-4,0,0,2,0,2,3,2,5,2,8,3,11,3,12,4,13,5,14,4,15,5,15,4,14,5,12,3,10,2,8,0,5,-1,4,-3,2,-5,-1,-7,-2,-9,-4,-10,-5,-11,-5,-12,-6,-12,-6,-11,-6,-10,-6,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35210,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349930008,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-9,8,-8,8,-8,8,-8,8,-7,7,-6,7,-5,5,-4,4,-3,2,-4,0,-4,-1,-5,-3,-5,-5,-7,-6,-8,-7,-10,-7,-11,-7,-13,-7,-13,-6,-14,-5,-13,-4,-13,-4,-12,-3,-10,-2,-8,-2,-6,-2,0,0,-1,-5,1,-6,4,-8,5,-10,7,-11,8,-12,9,-14,8,-15,8,-15,8,-15,7,-14,6,-12,5,-10,4,-7,4,-5,4,-2,3,1,3,4,3,6,4,9,4,11,4,12,4,12,4,12,4,12,3,10,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35211,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349941728,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,3,4,2,6,2,7,2,8,2,9,3,10,4,10,5,11,6,10,7,10,7,8,7,7,6,6,5,4,4,3,2,2,0,2,-2,1,-4,2,-7,3,-9,4,-10,6,-11,7,-12,8,0,0,-12,10,-10,11,-10,11,-9,10,-7,9,-6,6,-5,4,-5,2,-5,-1,-4,-4,-5,-7,-5,-9,-6,-11,-6,-13,-7,-14,-7,-14,-7,-14,-7,-13,-7,-12,-6,-11,-5,-9,-3,-7,-2,-5,0,-4,2,-1,3,0,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35212,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349951523,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,-4,-4,-4,-5,-3,-7,-2,-8,-2,-10,-2,-11,-3,-12,-3,-12,-5,-12,-5,-12,-6,-12,-7,-11,-7,-9,-7,-7,-6,-6,-5,-5,-3,-3,-1,-3,1,-2,4,-2,6,-2,8,-3,10,-5,11,-6,12,-7,0,0,12,-9,11,-10,10,-10,9,-9,8,-8,7,-7,5,-4,4,-2,3,1,2,4,2,7,2,9,2,11,3,13,3,13,3,14,3,14,4,13,3,12,3,11,2,9,1,7,0,5,-2,3,-3,0,-4,-2,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35213,f4:28:53:72:03:56,-50,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349959905,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-13,-2,-13,-3,-13,-2,-12,-2,-11,-1,-10,-1,-8,-1,-7,-1,-5,-1,-3,-2,-2,-3,0,-4,2,-7,2,-8,3,-10,2,-12,2,-13,1,-15,0,-15,-1,-15,-1,-14,-3,-14,-3,-13,-3,-11,-2,-9,-2,-7,0,0,2,-2,4,0,6,2,8,3,11,4,12,5,14,6,15,6,15,6,15,5,14,5,13,4,10,4,8,3,5,3,2,3,-1,4,-4,3,-6,3,-9,4,-11,4,-12,5,-13,5,-13,4,-12,4,-12,3,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35214,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349971608,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,3,-11,3,-11,3,-11,3,-10,2,-9,1,-8,1,-7,1,-6,1,-4,2,-2,3,-1,4,0,5,1,7,1,8,2,10,1,12,1,13,0,13,-1,13,-2,12,-3,12,-4,10,-4,8,-4,7,-3,5,-1,0,0,2,3,0,5,0,7,-1,10,-1,12,-2,13,-2,15,-1,16,-1,16,0,16,0,14,0,12,-1,10,-1,8,-2,5,-3,3,-5,0,-6,-2,-7,-4,-9,-6,-10,-7,-11,-8,-11,-8,-11,-8,-10,-8,-9,-7,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35215,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349979165,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,10,1,10,0,9,0,8,-1,6,-1,5,0,3,0,2,1,1,2,0,4,0,6,-1,7,0,9,0,10,1,11,2,12,3,12,4,11,5,11,5,10,5,9,5,7,3,6,2,5,0,0,-2,2,-5,2,-8,1,-10,1,-12,2,-14,2,-15,3,-16,3,-16,3,-15,4,-14,3,-12,3,-11,2,-9,1,-6,0,-4,-2,-2,-4,0,-6,1,-7,2,-9,3,-11,4,-12,4,-12,4,-12,4,-11,4,-11,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35216,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349990676,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,5,-11,5,-11,4,-11,4,-11,3,-10,3,-9,2,-7,1,-6,1,-4,2,-2,3,-1,3,1,5,3,6,4,8,4,10,4,11,4,12,3,12,3,13,1,12,1,12,-1,12,-1,9,-1,8,-1,6,0,0,0,0,2,-1,4,-3,6,-5,8,-5,10,-7,12,-7,13,-7,14,-7,15,-6,14,-6,13,-5,12,-5,9,-5,7,-4,4,-4,2,-4,-1,-4,-4,-5,-6,-5,-9,-6,-11,-6,-11,-5,-12,-6,-12,-5,-12,-5,-11,0,0,0,0,0,0,0,0,0,0]"""
stand,RX2_合,"CSI_DATA,35217,f4:28:53:72:03:56,-51,11,1,5,1,0,1,0,1,0,0,-97,0,13,2,349999000,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,-4,-5,-3,-5,-2,-7,-2,-8,-2,-9,-2,-10,-2,-12,-3,-12,-4,-12,-5,-12,-6,-11,-6,-10,-7,-9,-6,-7,-6,-6,-5,-4,-3,-3,-1,-3,1,-2,4,-3,6,-3,8,-4,10,-5,11,-6,12,-8,0,0,12,-10,11,-10,10,-10,9,-10,7,-9,6,-6,5,-4,4,-2,3,1,3,4,3,7,3,9,3,11,4,13,4,13,5,14,5,13,5,13,5,11,4,10,3,8,2,6,0,4,-1,2,-3,0,-4,-1,0,0,0,0,0,0,0,0,0,0]"""
