label,rx,raw_data
lie_down,RX2_合,"CSI_DATA,418528,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100362753,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-6,27,-4,25,-3,20,-2,16,-2,10,-2,6,-4,1,-6,-3,-9,-6,-11,-8,-16,-9,-18,-10,-20,-10,-22,-9,-23,-8,-21,-6,-20,-5,-19,-4,-16,-3,-13,-3,-9,-3,-6,-4,-2,-6,0,-8,2,-10,4,-14,0,0,6,-18,6,-19,6,-19,5,-19,5,-19,4,-17,3,-14,3,-11,3,-7,4,-4,5,-1,5,1,7,4,8,6,8,7,9,8,10,8,10,8,10,8,10,7,9,6,7,6,6,5,4,4,2,3,1,3,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418529,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100353402,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-1,-27,-2,-23,-3,-20,-3,-16,-2,-11,0,-7,2,-3,5,0,8,2,11,3,15,4,18,4,20,3,21,2,21,1,20,0,18,-2,17,-2,14,-2,11,-1,8,0,5,2,3,4,1,7,0,10,-1,13,0,0,-2,17,-1,18,-1,18,-1,18,0,17,0,15,-1,13,-1,10,-2,7,-4,4,-5,2,-7,0,-8,-2,-10,-4,-11,-4,-13,-5,-13,-5,-14,-5,-13,-4,-13,-4,-11,-4,-9,-3,-8,-3,-6,-3,-4,-3,-2,-3,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418530,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100347250,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,1,-29,-1,-25,-1,-22,-2,-16,-1,-12,0,-6,2,-2,4,2,7,5,11,7,15,10,17,11,20,11,21,10,21,8,21,7,20,5,17,4,14,3,12,3,7,2,4,3,0,4,-3,6,-6,8,-8,11,0,0,-11,14,-12,16,-12,16,-12,16,-11,15,-10,14,-8,12,-7,8,-6,5,-6,2,-5,-2,-5,-4,-5,-7,-5,-10,-5,-12,-5,-14,-6,-14,-6,-14,-6,-14,-6,-13,-5,-12,-4,-11,-4,-10,-2,-7,-1,-5,0,-4,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418531,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100339930,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,4,25,5,22,4,18,4,14,2,9,0,5,-2,1,-6,-1,-9,-4,-13,-5,-17,-5,-19,-5,-21,-5,-22,-4,-22,-2,-21,-2,-20,0,-18,0,-15,0,-11,0,-8,-1,-5,-3,-2,-5,0,-7,2,-10,3,-13,0,0,4,-17,5,-18,4,-19,4,-19,3,-18,3,-16,3,-14,2,-10,3,-7,3,-4,4,-1,5,1,5,4,7,6,7,8,8,9,9,9,9,9,9,9,9,8,8,7,7,6,5,5,4,5,2,4,0,3,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418532,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100326565,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-8,6,-12,10,-14,13,-15,15,-16,19,-15,21,-14,21,-12,22,-10,21,-8,19,-6,16,-5,12,-5,8,-5,4,-5,1,-7,-3,-8,-6,-11,-8,-12,-11,-14,-13,-16,-13,-16,-13,-17,-12,-17,-11,-16,-11,-14,-10,0,0,-8,-7,-5,-8,-2,-7,2,-7,5,-8,8,-8,11,-10,13,-10,14,-11,14,-11,14,-11,13,-11,12,-10,11,-8,8,-6,6,-4,5,-3,3,0,2,2,2,3,1,5,0,6,0,8,0,8,0,10,0,10,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418533,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100314849,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,-12,22,-10,20,-7,16,-5,13,-4,8,-3,4,-3,0,-3,-4,-5,-8,-6,-12,-8,-14,-11,-16,-13,-16,-14,-16,-15,-15,-15,-14,-15,-12,-14,-11,-12,-8,-10,-7,-6,-6,-3,-5,1,-5,4,-5,7,-6,10,-7,0,0,13,-10,14,-11,14,-11,14,-12,13,-11,12,-10,10,-7,8,-6,6,-3,4,-1,3,2,2,4,1,6,1,8,0,11,0,12,1,13,1,13,1,13,1,12,1,11,0,10,0,7,-1,6,-1,4,-2,2,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418534,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100308705,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,4,-23,3,-21,2,-18,1,-15,0,-10,1,-6,2,-2,4,1,6,4,9,6,13,7,15,7,16,7,18,6,18,6,17,4,17,3,15,2,13,2,9,1,7,2,4,3,1,4,0,6,-3,8,-4,10,0,0,-5,14,-5,15,-5,16,-4,16,-4,15,-4,13,-4,11,-3,8,-4,6,-4,3,-5,1,-6,-2,-7,-4,-8,-5,-8,-6,-9,-7,-10,-7,-10,-7,-10,-7,-9,-6,-9,-6,-8,-5,-6,-4,-5,-4,-3,-3,-2,-3,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418535,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100301573,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,18,-20,15,-19,11,-17,8,-14,6,-10,4,-5,3,-1,3,4,4,7,6,11,7,15,9,17,11,17,14,17,15,16,15,15,15,13,14,10,11,8,9,7,6,6,3,5,-1,5,-4,6,-7,7,-10,9,0,0,-14,11,-15,13,-14,13,-14,14,-13,13,-11,11,-9,9,-8,7,-7,4,-6,1,-5,-2,-5,-5,-5,-7,-5,-9,-6,-11,-6,-13,-7,-13,-7,-13,-7,-13,-7,-11,-6,-10,-5,-9,-5,-8,-3,-6,-2,-5,0,-4,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418536,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100295489,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,1,17,2,20,4,22,5,23,7,23,8,21,8,19,8,17,7,14,5,11,3,8,0,5,-3,3,-6,2,-10,1,-13,1,-15,1,-17,2,-19,2,-20,3,-20,4,-19,4,-17,4,-15,3,0,0,-11,1,-8,-2,-6,-4,-4,-6,-2,-10,-1,-12,0,-14,1,-15,1,-16,1,-17,1,-16,1,-16,1,-15,1,-13,1,-11,1,-8,1,-6,2,-3,3,-1,3,1,4,2,5,3,6,4,6,5,6,5,6,5,0,0,0,0,0,0,0,0,0,0]"""
lie_down,RX2_合,"CSI_DATA,418537,f4:28:53:72:03:56,-44,11,1,7,0,0,1,0,1,0,1,-97,0,13,2,-100289473,0,83,0,128,0,""[0,0,0,0,0,0,0,0,0,0,0,0,20,-20,16,-19,13,-16,10,-13,6,-10,4,-4,2,0,1,5,2,10,2,14,3,17,4,20,6,21,7,21,10,21,10,20,10,17,10,15,8,12,6,10,4,7,0,5,-3,4,-7,3,-11,2,-14,3,0,0,-19,3,-20,4,-20,4,-21,5,-19,5,-17,4,-15,3,-12,2,-10,0,-6,-2,-3,-4,-1,-6,0,-8,2,-11,3,-13,3,-14,4,-15,4,-15,3,-15,3,-14,2,-13,2,-11,2,-10,2,-7,2,-5,2,-3,0,0,0,0,0,0,0,0,0,0]"""
